user_id,gender_cd,age,foreigner_yn,os_type
4791f1e95fe4704,2,45,N,B
f05220bdd67b794,1,27,N,B
2fe93fc2d84e57b,2,25,N,B
2ba38837fb13609,1,43,N,A
867375fb308b80c,2,33,N,B
50d001b6e1bfa9a,1,41,N,A
8767858ed69fe9d,1,41,N,A
be296013135f46a,2,26,N,A
462d1d79e902257,2,24,N,B
49ba4e80f3ce731,2,29,N,A
bae099e8d3aa115,1,26,N,A
8b19a1e7bb09ba6,1,45,N,A
16b9dbe64f24611,1,32,N,A
b15dd1fe1f84352,1,25,N,A
922a9c2cd2bd132,1,24,N,A
ef9dc8626d30e3a,1,25,N,A
fc7e348737fdcd5,2,57,N,A
92829fbe1263b0a,2,30,N,A
828795288d7cf7b,2,22,N,A
005ec39de50d992,1,45,N,A
0e622b6855ef199,2,20,N,B
43112134cfd2d75,1,26,N,A
80d9f73a5b4eb70,1,23,N,B
133cb635a2141ad,2,21,N,B
6119b75ec7417e4,2,23,N,B
3a2dfbdd850f017,1,21,N,A
be7ce06ecd48180,1,31,N,B
a97588964003a7e,1,43,N,B
16278890cb1041a,2,31,N,B
09591d274787875,1,45,N,B
8d3446c6faf0df4,1,28,N,B
62e4f1f3fc4dbac,1,25,N,B
7f224ab1690b849,2,52,N,A
c48cc77b78d96b5,2,25,N,A
c145ff742539523,2,39,N,B
d834de7a255092c,2,23,N,A
1e445c9943b4dd4,2,33,N,A
860509e6e139ea3,1,28,N,B
6d726e5420f025f,2,30,N,A
8cc8f4df244ce2b,2,45,N,B
19d3fa2df30b349,2,25,N,B
84da7826cf29ccd,2,24,N,B
19e4d5409c8d1e1,2,28,N,A
0821543e68bf2b7,2,33,N,A
949f600a64ade85,1,31,N,B
03a957ebcb64fe3,1,41,N,A
da568c3ffc744b6,1,22,N,A
f303f6f78d89a9d,2,28,N,B
aa4dd28600bddf3,1,22,N,B
e3642c5f0a2694a,1,19,N,B
d10b7edfa8665af,1,50,N,A
4365ed53a5477b4,1,40,N,A
41ac43aa8e3639e,2,27,N,A
ea644490466f6fb,2,42,N,A
759b386570c46bd,1,28,N,A
da55fed08e62541,1,42,N,A
c24314a46441f10,1,35,N,A
35414fef8d1a8f2,1,32,N,B
2587ec243b5c2ba,1,44,N,B
fed518da123f95f,1,36,N,A
3393a4256c1cbea,1,23,N,B
152350aa13533ee,2,40,N,A
e1c3f60befeb595,1,24,N,A
c6a67c5db3ef9eb,1,23,N,A
0091cdef1d1bf3a,2,39,N,A
8961d16b5a129e1,1,18,N,B
1029a61c2f6a1d7,1,32,N,A
350b241329efd8a,2,23,N,B
1b549d5feac6911,2,24,N,A
6e19222cb8ad77c,1,28,N,A
1221c6d0a2c53c6,2,30,N,A
45b64f108d13f3c,2,25,N,B
555e5990f1a3d4c,2,27,N,A
19cee582fcac075,1,23,N,B
b358539fdd1c1c5,1,29,N,B
33d457049294e1d,2,27,N,B
440ee3e39bb2708,1,21,N,B
bffe18e3aeeee34,1,26,N,A
896c6349af199ff,2,25,N,A
8ecfc85af415e64,2,28,N,A
054c85ee7813553,2,31,N,B
c7ed605c1bbe831,2,19,N,B
bf3226a05780f64,1,22,N,B
a779ca73419b9cf,2,27,N,B
f19f5d2e5ed1c6c,2,27,N,A
9813df5acc45b12,2,30,N,B
5182664f2e129c0,1,31,N,A
908f11943dd3514,2,42,N,A
b7d7e66950b6459,1,40,N,A
7ae01c3003e2287,1,31,N,B
922b8893f1ebaa2,2,26,N,A
8198ddf3aa0e758,2,25,N,A
93b76d8b47f6da0,1,52,N,B
b037d7f4813582d,2,19,N,B
a40aca2056445f9,2,29,N,B
bb14a2cac1a2b66,1,23,N,B
6eb5cd6acb964ea,2,29,N,A
5ba09fb6844a8cf,1,28,N,A
54afe027ccba225,2,25,N,B
b180587f9fc7882,1,24,N,B
3a8fc40d0ea7ce3,2,31,N,B
cbdcc54132bc121,2,24,N,A
0fd1f84b9649f99,2,22,N,A
d3fc3d4bb5be800,2,26,N,A
4ce596e04dedb65,1,24,N,B
1921569d7d38355,2,34,N,B
c4b3766bc8ae2a6,1,21,N,B
cc80da866db63e3,1,27,Y,B
0dcdb4987f9050d,2,22,N,B
108554fca2388c8,2,29,N,A
601f976d4d9ce67,1,27,N,A
0f156f9a7eabbfd,1,37,N,A
bba591f588d43ef,2,46,N,B
ca64a09f90835f8,1,32,N,A
27109a67c138842,1,34,N,A
307eac411df7ffd,1,31,N,A
0e44212a2df0532,2,20,N,A
0ab173438c4ed47,2,32,N,B
1371c1f31491799,2,28,N,A
0f4b52ce4befef3,1,34,N,A
591cf3f4071a05b,2,24,N,A
36bee5848ff9353,1,38,N,A
1786f58873070b5,2,35,N,A
f4ffca3cb45b280,1,37,N,A
feb16033430b3b6,2,31,N,A
5546138b3bd0a18,2,38,N,B
125b156be43d2d3,2,31,N,B
61b7a3452e99acc,1,26,N,B
c810400b998fa7d,2,37,N,A
1a7b26722ac9727,1,30,N,B
6cca2c6255c2ca9,1,22,N,B
109a3a236f4a734,2,25,N,B
efa57f1c8eb8914,2,30,N,B
f089d5f2b7df9c2,2,42,N,A
6726e2f10c53b9f,1,27,N,B
6839a2174cb6de9,1,35,N,A
80ffa52c602eb3d,2,26,N,A
2b61ef2ea7046f1,2,36,N,A
05754133db8e7f3,2,26,N,A
c8f419050b2aaa9,1,25,N,A
dc29b2c89e450e0,1,21,N,B
def5ca3553b6de1,2,19,N,B
9df8237dde538e5,1,38,N,B
f1f35fef533a96e,2,44,N,A
bd961b1b61af5b8,2,30,N,A
99b256e606a0cdb,1,52,N,A
0c4bc574558cdf0,1,24,N,A
f694cc1d895f7c0,2,28,N,A
6c4b7851f534b3f,2,21,N,A
077938abf055e6e,1,27,N,A
4508485fdeb09a4,1,40,N,A
7c8fbd723ce272f,2,35,N,A
020bc8f476b3775,1,23,N,A
979812c0a4a6af9,1,35,N,B
c1897ff6c7e4007,1,30,N,A
84c298792e95548,1,38,N,A
c6e105ba07bd0f8,2,35,N,A
3d5f015050a1e60,2,25,N,B
ae02d8427cb4e61,1,22,N,B
5fc3d8aab6f551c,1,22,N,B
9c8b7cfd678e923,1,35,N,A
24f5c9bcefc2f54,1,24,N,A
c8ebd2c0bcbc5d9,2,35,N,A
e02f01c1fcd1cf6,2,33,N,A
e331103ef25eabe,2,22,N,A
429f6bbd57455d6,1,31,N,A
37e5ee031d2385c,1,25,N,B
7cf997e62d0a34b,2,28,N,A
d017e0e17926d2e,2,29,N,A
0c07bc035945b01,2,23,N,B
ab4374748bff5e3,1,34,N,B
56f64408812f2a4,1,32,N,B
928de3d93b153ca,1,29,N,B
bdd04bb822ff5f8,1,23,N,B
85cd1a190c32562,1,21,N,B
de074279c677d23,2,37,N,A
4f432f0229eaaa2,1,29,N,B
e6cea1c0a48b3f5,2,31,N,A
ecda76ba6e2012a,1,20,N,B
2e4994b9a55248a,1,34,N,A
94fdeed8753ef9c,1,26,N,B
63c44846cea8818,2,30,N,A
5bd58e3534651ec,2,32,N,B
9bc50d162183497,2,24,N,A
fcd8636d02ec3ef,2,30,N,A
89fcd2765b2061e,2,21,N,A
3693ccb1f60e329,1,25,N,A
5c5d77f21fb5f71,1,21,N,B
ab276c4b75f7bdd,1,35,N,B
cb7dc55d47f8226,2,28,N,A
fa2ba736284f5c9,2,20,N,B
b1700992a2089aa,2,21,N,B
79a037d5d4130c7,2,20,N,A
fe3862f03e6955d,1,29,N,A
804f10a179631a1,1,29,N,A
09fd23f047f1a41,1,21,N,B
5427b19f914c557,2,28,N,A
594891846fd9189,1,25,N,B
7e3bc855e4005d3,2,37,N,A
d0b93aaff1fbc04,1,29,N,B
1f2c8d963078e7f,1,22,N,B
55d38e054203481,1,34,N,B
80659313a6d2b9c,1,24,N,B
579e059dc4533a4,2,25,N,A
01568852d0e8e71,1,28,N,B
34dffeb57477947,2,29,N,A
bb833e066334a84,2,30,N,A
21a907a4cf8a7dc,1,30,N,B
f4d1d00e82c4d98,1,23,N,B
884004792611af2,1,33,N,A
b65d9439b6f639c,2,30,N,B
0414bdd3c5c987e,2,42,N,B
b7a56b205386d2e,2,27,N,B
f33edfa60f272c6,2,22,N,A
5f7e13643bcc886,1,25,N,A
cf102b3e147219f,2,27,N,A
af6ceaede80c466,1,16,N,A
7d134d81ed5c96e,2,24,N,B
98da982944e1e2d,2,38,N,B
686966829413962,1,29,N,A
56f437dfade048e,1,37,N,B
085973aa6c026f7,1,22,N,B
6145db9406a0367,2,29,N,A
3ec57c3cacb4948,1,18,N,A
ff0bc71b5e64112,2,33,N,A
9138f19571008cb,1,22,N,B
a8b84bbc4a404d6,2,51,N,A
4f442447cd6842a,2,25,N,B
ce8696ece25ed9e,1,22,N,B
879299ac6879990,1,36,N,A
b5f3c1175a732fb,1,20,N,A
59eba7b90db907d,1,24,N,A
9a845fe87dc0318,1,26,N,B
a1c0553d4eb6920,1,43,N,B
b9a80a969e8fe50,1,24,N,A
2d56cc752046acf,2,29,N,A
51ffa98585ca562,1,49,N,A
e4de29935b89a3a,2,31,N,A
8ddd807003713f4,2,25,N,B
9913b77b5f916da,2,25,N,A
4a3795d7f4dc1d4,2,41,N,A
4fecb8b6ffaa63b,2,29,N,A
c945bfd7f2a89da,1,22,N,B
d552566cdd87218,1,24,N,A
aa7698cd7ae9161,2,35,N,A
48767c581a93085,1,36,N,A
e60413bebf0a1da,1,44,N,A
38577b73c9473f8,2,24,N,A
d8b8345cebf2968,2,31,N,A
822c5ab634a47b4,1,22,N,A
278ee9352563573,1,23,N,B
5c9f1c16e5ff42b,2,33,N,B
7e85eff492e9346,1,32,N,B
ddb12cd757bc3f3,2,41,N,A
b56d7f10b82f8c9,2,26,N,B
e82b7987e23dc31,2,34,N,A
18e36abf7628f94,2,31,N,A
212181bcd383861,1,28,N,A
6194059f3829cd5,2,25,N,A
290e578b8f68328,1,23,N,B
1cd5c7835e0fa99,1,24,N,B
e4082cc4ff4d372,2,36,N,A
d820a42b61bdcd3,1,31,N,A
f3eb8f122a427ce,1,41,N,A
811a892c209be39,2,25,N,B
c567c037a49b35a,2,39,N,A
2802b7f86ae4c95,1,18,N,B
8b0ac988d12e95a,2,26,N,B
dc0ced48085a531,2,39,N,A
5f6b762af724174,1,23,N,B
f8e8303fdb09466,1,20,N,B
4d5da05d734743f,1,29,N,B
860dbfe63a58309,1,37,N,A
72a610a449cf56c,2,21,N,A
8888a680ff37a2b,2,35,N,B
84faa01e0e0e9d1,1,29,N,A
dd9b9ee715892d8,2,28,N,B
b5de01680b78d44,2,28,N,A
daccdeaf42fad9d,1,33,N,B
8d5a22ed422adcd,2,24,N,A
565b07a8674a185,2,41,N,A
607cfdb47527241,1,32,N,B
7551097ac72cf1e,1,20,N,A
c1333884d6906f2,2,42,N,A
dd5263688046191,1,22,N,A
1a2a1249418846f,2,25,N,B
c879140045871eb,1,40,N,A
0ddf2b52f395d24,2,29,N,A
95716e7b8d31249,2,28,N,A
4c3a9f1a9fda140,1,26,N,A
50ccee3b5da1926,1,24,N,A
243796cc22ea8c0,1,59,N,B
079fa180642922d,2,35,N,A
2b20eb6f42b8fad,1,31,N,A
e57b3769dd1d541,2,26,N,A
252e51892c18484,2,23,N,A
3bbfe89e3cbe469,1,25,N,A
bd484b9eef958bd,1,23,N,B
f3f2f58179c9dc7,2,33,N,A
b314d41ec7652e7,1,26,N,B
c0b7fc7d7adcf6b,2,26,N,A
88d0fe80b7b9f3a,2,25,N,B
b2a2b59b39e23f0,1,28,N,A
1c8dacf0e687081,2,27,N,A
982b661408648e5,1,25,N,B
49bdcf183064408,1,35,N,B
6771755f4ec0ec5,1,38,N,A
c53be9a02ece09f,1,25,N,A
604640607152d18,1,28,N,A
30c5702972fbd77,1,49,N,A
9073d42a40a0b8d,1,22,N,A
5e24a0853ff964c,1,33,N,A
50c2798126a5011,1,37,N,A
d1217cbb18a3b5e,2,36,N,A
3f4b76b5649530b,1,20,N,A
595c8540e404374,2,30,N,B
3c429dcf170517c,2,38,N,A
f2985fbf43081cf,1,22,N,A
ded221d14c7304a,2,27,N,B
f846fd75a0d7b60,2,33,N,A
e989b469411af3e,2,30,N,B
3aab8aff03415bf,2,26,N,A
686bec3ef520aab,2,20,N,A
19ef61e8fd1c5bf,1,38,N,B
f99119e70809d77,2,37,N,A
d4a5e2f588de72e,1,42,N,A
4e886a09b4d53c9,1,46,N,A
0fddae29f1b39bc,2,31,N,A
29faf486c0f4746,2,35,N,A
2742238a9cd3467,1,20,N,A
75d40fdd92f7dec,1,26,N,A
b8bbca0cca81536,2,22,N,A
4098154020adfc6,2,29,N,A
32cf89c0594d5dd,2,39,N,A
0cc0a95168fed0d,2,26,N,A
7f62687c8171b72,1,20,N,A
c48b9b984de9196,1,31,N,B
b2ef090d136c505,1,50,N,A
099e2613c8dfe68,2,20,N,A
738ac8cf56b0000,2,30,N,B
51407109b3dbe0c,1,41,N,A
97c5ec7794ce1b8,2,36,N,B
28acf5a611fc736,1,39,N,B
9c1f82207eed975,2,29,N,B
23c0b2c34e115fe,1,37,N,B
e36d8e7497032d1,2,32,N,A
c2cd7bd199a1cbb,1,35,N,A
79a03f041c6230b,2,26,N,A
ba44dbaf7cb2425,1,24,N,B
4eb8d2d7e59bfb1,2,25,N,A
070dc32781838de,2,26,N,A
229b308d6f8a886,1,41,N,B
8e678b4c7882d5e,2,39,N,A
0cb3e3295accd5e,1,29,N,A
c081ca2569bb37d,2,23,N,A
6dacc61544a4b3e,1,37,N,A
92f3649c5a8e75f,2,42,N,A
6bed30c7e99936c,2,42,N,A
4b5c8349e7df984,1,27,N,A
cf1f7a160da9bc3,1,27,N,A
dbcc3e694d5a128,2,23,N,A
2db54bff97fc375,1,34,N,A
889afa4e53cf6f3,1,21,N,B
d686d25712b3081,2,29,N,A
6a4665b4303a6bd,2,20,N,B
67c43d5c44edd23,2,20,N,B
619a905ab16b1a5,1,37,N,B
667f1e5fd392d68,2,23,N,A
88a1b962a4df8ea,2,31,N,A
9ceda678b534971,1,26,N,B
39afa0993134c0d,1,26,N,B
b396d8197f2af56,1,23,N,B
597585e827188f3,2,28,N,B
8fdaffe10d0700e,1,32,N,B
9dae4f3ccf68d63,1,26,N,B
cc9304a9e2eac37,1,21,N,B
ca57028fe545c3a,1,32,N,A
23d61910ae8559a,1,28,N,A
57988391f2acf45,2,35,N,A
61fcfc099e11cc2,1,42,N,B
e72ea5fd538dfa7,1,20,N,A
fc4b591d8d0622f,1,29,N,A
b6939096f4d9a11,2,27,N,B
3599543d080c451,1,26,N,A
01b4cadaf6007e4,2,24,N,A
8a593779218fb85,1,27,N,B
fee6043f988a601,1,25,N,A
6f0871fbda08d5a,1,33,N,A
3984c090025a398,1,25,N,A
ecaf2856b3ff28c,2,24,N,A
7defa6bb9cb7fbc,1,42,N,B
b22abed4042ad34,2,23,N,B
3e28af2998dda07,1,20,N,B
1f488477ae67719,2,39,N,A
062a58ba33291ef,1,23,N,A
d14781c6a65b508,1,38,N,A
c200ca6c4e5b8bd,1,27,N,B
be4902b2aa034a1,2,27,N,B
598e2c65e471df8,1,21,N,A
21fd1500f8d4df3,2,24,N,A
dbe623ef99bf23b,1,37,N,A
ef78f07d37cd2ef,1,39,N,A
5943a0b2a57daa5,2,21,N,A
3ba1010f1b46d9f,1,20,N,A
e5f47fc7aec896b,1,45,N,A
d28339c66bb335b,2,26,N,A
5195b99497a2c68,2,26,N,B
88177af262700a5,1,40,N,A
448e6fb58b8057a,1,29,N,A
4bb35d05b1a2cd4,2,20,N,B
6a01fe22ffa09f7,1,39,N,A
e488943e24cb634,2,28,N,A
1f4e49ea8007592,1,37,N,A
3cdaf7f4d9c7fd5,2,43,N,A
ccb332bd0302108,2,26,N,A
bc8ae250f609fcd,1,52,N,A
308d7f54fa108af,2,22,N,A
c1f3fefbefa3825,1,41,N,A
a14ac8c2cc996c7,2,26,N,A
144354efe94954c,2,28,N,A
f43c6d70bb368c0,1,34,N,B
2785e01d63d282f,1,21,N,B
9c2d2cb83d0d811,2,29,N,B
629ad86ccc5a10a,2,34,N,A
9b3f85332c4f794,1,39,N,A
c61539194a80eb6,2,27,N,A
4ec1ee93f9b7c0f,1,25,N,B
15f693074c71cab,2,28,N,B
9a41de4bc87f862,2,24,N,B
5dfef9c6a1c470d,1,41,N,B
2435be9eeda29ba,1,42,N,A
972e721d1a04cd1,1,29,N,A
14096914428a41d,2,28,N,A
ffbbf5ecd935d9a,1,25,N,A
0120458ef5086dd,1,30,N,B
21538497a5b05d6,1,33,N,A
5747575bdb0891c,2,28,N,A
34f1a7ac568ca8f,2,26,N,A
3879a0dd1ea5531,1,27,N,B
4a18c07e53570a1,1,25,N,A
9f22f2bc939f070,2,29,N,A
dd9a248741b9951,1,37,N,A
4a14392c43d3055,2,33,N,A
d5c986dddd69c88,1,56,N,A
5b2d2588165eb8a,2,24,N,A
7db161c57dfef1e,2,24,N,B
db0679281fbe473,1,32,N,B
8c90ff1af616826,2,26,N,A
0bcde6a12145f2d,2,39,N,A
afd61af5c81dbe5,1,46,N,A
5742ab84d90f63f,1,24,N,A
1fd50777e1d299f,2,27,N,B
a3df1f5a5789c2c,2,26,N,A
3f1559814cfaf1e,1,30,N,A
d2d44ecf9cccbed,1,28,N,A
57d40d6ba117919,1,44,N,A
f84be1a69f8ba7c,2,24,N,A
18fe9b452fb36bc,1,27,N,A
cc6cb8fe06b7976,2,21,N,A
e60cb9346a5e378,2,25,N,A
c24e1807fa86890,2,31,N,B
271a12abca0c807,1,20,N,B
1757f8c4be93055,1,46,N,B
94aad10667046f6,2,22,N,A
d11554ebf44a424,2,24,N,A
0f1a0e73d31fcc5,1,25,N,B
faed9857b7432cf,1,24,N,A
d00124bf65758f4,2,26,N,B
43968b77100f5ae,2,28,N,A
c10a1c9c56b1b4e,2,33,N,B
fbb9ace30a7a9cf,1,23,Y,B
8eb5d29f1515ca1,1,26,N,B
51e6867abea2220,2,40,N,A
40318eec79e2054,2,25,N,A
b5c2f9506e14eae,1,35,N,A
f90ab5ffae54127,1,40,N,A
6050b333f1d4ffa,1,52,N,B
c4a25006615898d,2,43,N,A
769d9a9dd9bcc34,2,27,N,B
fe35ae6924e2881,1,36,N,A
8e69f90c33ea437,1,25,N,B
5fe9d82d668bdc3,1,28,N,A
5b23b2cb49bf489,1,26,N,A
898918dcdff32ea,2,26,N,B
03a70794c996414,1,20,N,A
f4f7ad3dd3d9daf,1,23,N,A
565f4c26909005b,1,48,N,B
1bf73ece2c906f4,2,28,N,B
e5392dfe016cce7,1,46,N,A
47aaea13470d861,1,41,N,A
b320a5562aea272,2,25,N,A
792ea45fa5588f0,1,32,N,A
b062236dabb4e77,1,20,N,A
d41c1fac66d8c24,1,33,N,B
64e638ef0849f4b,2,35,N,A
7b0921f156ee248,2,24,N,B
01b8031c1cbd3bd,1,28,N,B
30de07d6a6908cb,2,23,N,A
68c69a0c7adbac0,2,34,N,B
d8226e917737792,2,32,N,A
79b6d5600ee85b1,1,29,N,A
1b11ef9dc5554a7,1,34,N,A
359570de8de93c6,2,26,N,A
bbac13c7fed3bb1,1,21,N,B
862c93d8cf437ee,1,30,N,A
063707dcbb3e873,2,43,N,A
7166b5630df8325,2,35,N,A
c8baac6f1c9eedb,1,22,N,B
5cd3827d8bc58c3,2,28,N,A
28bfc1fb00ca60e,1,29,N,B
bd4fb36a07eaf8f,1,26,N,A
82b99747be09bfc,2,29,N,A
8e308dc3f9baba7,1,23,N,B
621ded3fb5d1508,2,36,N,A
562e767176a2b14,1,35,N,A
e02b79987c79b66,2,30,N,A
6f05c02e7dcbbdc,2,33,N,A
fd21cb9d180a441,1,29,N,B
dc2b283dc2b86c5,1,45,N,A
a27ad36b6ac5131,1,35,N,B
878cb268a52babb,1,31,N,B
9d93ca531193c99,1,23,N,B
95789bb66af256f,1,34,N,A
3971ea70ad913ee,1,41,N,A
e35c59ee6e33745,2,39,N,A
f47720d3fb7217e,2,25,N,A
7b817b8e7b6a8ca,1,39,N,A
b45d9b087fbb7e3,1,34,N,A
96982e1e5d7a3ac,1,36,N,B
4d92c7870e76928,1,38,N,A
d91066852e7f4d8,2,32,N,A
f3b8ce0105ca6d9,1,19,N,A
cc6075cc84b0472,2,30,N,A
9788175d6a52a1f,2,20,N,A
ad5568db2e2cf6e,1,28,N,B
76a273bbbfd0dbe,2,31,N,A
9f4c2fca8d3fe63,1,20,N,B
026b4233065a09f,2,31,N,A
938fd271380b17b,2,52,N,A
bdbb59eeda5c8b9,1,22,N,B
8d437534dad9a1c,2,38,N,B
dae08b868356da7,2,28,N,A
d39a905ef2c7006,1,20,N,A
9054068a8c4ccaa,2,25,N,A
29273c412190ac3,1,21,N,B
587f79e4efa5f1c,1,27,N,A
a2479c007e69094,1,27,N,B
480d2cea9b33c2b,2,26,N,B
4a1fdd3740f050d,2,25,N,A
8889176dc5939cd,2,19,N,A
530cdb61c4c8378,1,21,N,B
3d9c7ded158a0d3,1,34,N,A
7890e673b755456,2,32,N,B
0128c533c84404e,2,39,N,A
51e95dd816fb341,2,21,N,A
da8709073f2932b,1,28,N,A
37ea6535ca6dbd1,1,28,N,B
b31b692eb2757cb,1,28,N,A
85ba4d12404caa7,2,29,N,A
a944acfdbcd85a1,2,25,N,A
dd28b791be33f67,1,32,N,A
2278eb91d4c9525,1,40,N,A
02ef3385695cbbd,2,41,N,A
83d12f730609a19,1,23,N,B
1c494934528fb61,2,33,N,B
53788c32d9964af,2,21,N,A
ad734115b9c730c,2,54,N,A
e1019156089d82f,1,22,N,A
9674918049372ba,2,28,N,A
4b70bbc75f204d2,1,34,N,B
c5778aec11a53fb,1,23,N,A
600b171f4efbb98,2,25,N,B
e4f121adc259293,1,29,N,B
3567cf6427df4b5,1,23,N,B
f58ebae2d69d4b6,2,39,N,A
47da988aadc2474,1,25,N,B
8cac4f7393265e2,2,34,N,A
5a90f2a620dbc0f,1,32,N,A
e09883a78016803,2,28,N,A
5b51e70a6b39fad,2,23,N,A
1535d723477f57d,1,26,N,A
214b55d360631b4,1,33,N,A
92fc89d40c4bd82,1,29,N,A
9cc34391e22b7dd,2,27,N,A
016d39c9a3d7173,2,29,N,A
915895e5866a9d8,1,31,N,A
05591e83b0a1a38,1,24,N,A
c0aab1e69d0a6b5,2,25,N,A
3cfe6300e08c989,1,22,N,B
a6b7de55516ba32,1,40,N,B
6d772f60043af43,1,29,N,A
42e05200cfe5405,2,26,N,A
1eea4fbaff40db9,1,27,N,A
2f6c3028afcbb12,1,23,N,B
5426245b0dd3d05,1,25,N,A
70150a91f03d9a4,2,39,N,B
0bea8c48d0efa96,1,33,N,B
ed2888e2b6a93b6,2,30,N,A
199400287baa083,2,26,N,A
afc83e4c70aa555,2,29,N,A
d986ea94861a906,1,29,N,B
b56e9a5258b96d8,1,26,N,B
1b68240d195f979,1,20,N,B
914a82a6c6b4873,2,24,N,A
5b574ad16552ed4,2,30,N,B
2edb1892247226e,1,35,N,A
6122516cc412305,1,46,N,A
3bdba68bba9728c,1,26,N,B
cb476d769f33eb9,2,26,N,A
aa50d6498f5041e,1,40,N,B
af0e2fdf86c7a67,2,20,N,A
aa2c2ae2966a40d,1,34,N,A
5146ecca25479f6,2,25,N,B
c5266d25078c984,2,23,N,A
70e63bb4164a813,2,33,N,A
3b689650007d668,2,21,N,B
61d0afe1bb7537c,2,26,N,A
f0dc204971ed506,2,23,N,B
19b8855fe046568,2,23,N,B
5b1054260d448f2,2,34,N,B
ac319b877e3ae33,1,27,N,B
b01ddfc573726bd,2,23,N,B
9813783c19858ca,2,29,N,B
35b1be14fcc3391,1,36,N,A
cc1fc62e7dfe371,1,35,N,A
577f8992b526015,2,28,N,B
260eab02499b93d,1,23,N,B
e7024315601e55b,2,23,N,A
60b0b29269e59df,1,20,N,A
3cfa7c744d367c0,2,26,N,A
96ccadc5f81a0bd,1,41,N,B
cd5f76b12a7e16d,2,20,N,B
b61b6bfcf6d4176,2,22,N,B
111842ede9a65a4,2,34,N,A
b693eb98504712f,1,23,N,A
3f970f6d474eab5,1,22,N,B
8996db0c6e20ae9,1,29,N,B
6e7e5c2d8a04e15,1,23,N,B
40c1db2bf15c6b5,1,18,N,B
65d507ee6d86bc3,2,18,N,A
2dd8171abd4f301,2,28,N,B
453d181592b0b76,1,39,N,B
87379b016eb4760,1,25,N,B
5ab174530cb5035,1,21,N,B
69a0dcbe5c9181b,2,28,N,B
f95b5c329e560a5,2,34,N,B
2634a45f076e8f0,1,33,N,A
a5258aafb8f98ee,2,25,N,A
996e77b238483bb,1,21,N,A
96590df68617aa7,1,33,N,A
a4618e4f741861a,1,23,N,B
362e8a956c269aa,1,28,N,A
db64f3b3f63d4f4,1,29,N,A
408a0909755dbe0,1,22,N,A
a891d1424db82b7,2,29,N,A
1c32d46552ba02b,2,25,N,A
2ae2878af562df6,2,37,N,A
0e9966305ad6cf6,1,33,N,A
8c16fdb92f34f34,1,25,N,B
b39ecbaaee0b049,1,22,N,B
f5a9eafea65cfe2,1,29,N,B
ad2a9ef90a2ebb9,1,24,N,B
e71859dd15ed1b9,2,37,N,A
85bc3c501929839,2,39,N,A
02cbd90b85b9b84,1,22,N,B
109337dd5f9744c,2,26,N,A
aa737a42b501ea5,1,39,N,A
068855654d9e6e8,1,23,N,B
933387ba36a3014,2,29,N,A
499a09c16184a88,2,27,N,B
b30c48a1a4bd775,1,17,N,B
bd9d1c359689066,1,31,N,A
20d53ceff3ede77,2,38,N,A
b6869e9013848ca,1,26,N,B
2327355f91f1ef1,1,43,N,B
f51572ff1f264cc,1,53,N,A
b41e8c271de233e,1,25,N,B
e750a91fcd594a1,2,24,N,A
1850b0e64454f82,2,29,N,B
1cf0499dd25f481,2,25,N,A
a092c3fdb9d6db6,2,46,N,A
8e452adfbb1ba95,1,34,N,A
1c146992480a602,2,26,N,B
aa39c383a5ac023,1,28,N,B
ff8fe0f4f19a51d,1,21,N,A
4572b35e7ce601f,2,33,Y,A
54e26d0cb6645e1,1,46,N,B
c7f956381cfa407,2,32,N,A
f67811b7fb55c87,1,33,N,B
824120637d74948,1,42,N,A
a4c2107946b9392,2,29,N,A
c2fb93e15194d44,2,20,N,A
5bb4bbdf667bace,2,27,N,A
a5fe61b592bb43c,1,35,N,A
b1e47a2d4f5d49a,2,26,N,A
42e579e50f9d035,2,26,N,A
9f3248eeda290cb,1,27,N,B
adbef9d8f751d93,1,40,N,A
f192ed1fc7e3a06,1,28,Y,B
0d32b1db3c8362d,1,35,N,A
4172f9a2f2c1808,1,31,N,A
ab40a381a14c7a2,1,36,N,A
777c9a900e5a25b,2,18,N,A
2a608640dbaf7b1,1,25,N,A
db02d6b591bd3d5,2,28,N,B
894265a74eb810e,2,26,N,B
d974abe3198c6e0,2,27,N,A
b5550011fdf85d0,2,30,N,A
e173a9b5e06afa8,2,27,N,A
06bbc31067e4cfd,1,28,N,A
5ca7bd7d3d84e2a,1,32,N,B
c3271b140ea0b88,1,28,N,A
5eab8897665071e,1,35,N,A
472a007c53afebc,1,24,N,A
aab2ea7f820f330,1,22,N,B
2b409cbe7f6043c,2,24,N,B
803d636f64bf4df,1,41,N,A
8e135e90b0c520f,1,30,N,A
c532cca21a1dee9,1,26,N,B
08e9d5b59cb2368,2,29,N,A
90cf9dd549085da,2,39,N,A
ec20f359382d302,1,26,N,A
a63d0c58c6dd862,1,23,N,B
6225a0b5101ba2f,1,22,N,A
e43f9246b35b6b5,1,29,N,B
0b7ffee14f0d3d4,2,24,N,B
7ce185b9fc57847,1,34,N,A
b50fe5933bd3440,1,29,N,A
6e744010c556fef,1,31,N,A
a0aec56014e45be,2,27,N,A
6d9a22cd84feaef,1,24,N,B
b7fef5b355a2129,2,30,N,A
b841842f5551b66,2,40,N,A
f2dd5f8071a0cc8,2,23,N,A
ecb50506503fe63,1,41,N,B
5a2acd2448727d4,2,28,N,A
